,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
83,830.2127075195312,830000,830
84,803.6824951171875,840000,840
85,828.9288940429688,850000,850
86,848.60546875,860000,860
87,825.3165893554688,870000,870
88,845.8815307617188,880000,880
89,819.8919677734375,890000,890
90,840.9468994140625,900000,900
91,825.88037109375,910000,910
92,838.3642578125,920000,920
93,834.193359375,930000,930
94,851.5203247070312,940000,940
95,853.8548583984375,950000,950
96,844.3701171875,960000,960
97,835.3529052734375,970000,970
98,824.2297973632812,980000,980
99,848.84619140625,990000,990
100,853.5029296875,1000000,1000
101,833.5087890625,1010000,1010
102,862.3118896484375,1020000,1020
103,858.8406372070312,1030000,1030
104,850.23046875,1040000,1040
105,845.6559448242188,1050000,1050
106,840.8858642578125,1060000,1060
107,842.0318603515625,1070000,1070
108,844.5350341796875,1080000,1080
109,854.05517578125,1090000,1090
110,833.9798583984375,1100000,1100
111,858.5887451171875,1110000,1110
112,851.0767822265625,1120000,1120
113,847.43310546875,1130000,1130
114,863.255859375,1140000,1140
115,853.1775512695312,1150000,1150
116,857.6398315429688,1160000,1160
117,857.3218994140625,1170000,1170
118,841.9569091796875,1180000,1180
119,787.3338623046875,1190000,1190
120,863.4228515625,1200000,1200
121,832.3575439453125,1210000,1210
122,843.9669799804688,1220000,1220
123,840.7838134765625,1230000,1230
124,794.4132080078125,1240000,1240
125,862.2083129882812,1250000,1250
126,868.1700439453125,1260000,1260
127,850.57861328125,1270000,1270
128,864.4078979492188,1280000,1280
129,855.4058837890625,1290000,1290
130,868.1507568359375,1300000,1300
131,859.9693603515625,1310000,1310
132,867.8245239257812,1320000,1320
133,853.8992919921875,1330000,1330
134,859.7625732421875,1340000,1340
135,867.0059814453125,1350000,1350
136,860.1279296875,1360000,1360
137,867.6842651367188,1370000,1370
138,860.3416748046875,1380000,1380
139,873.3765869140625,1390000,1390
140,864.0089111328125,1400000,1400
141,862.1177978515625,1410000,1410
142,866.0275268554688,1420000,1420
143,872.2272338867188,1430000,1430
144,866.2341918945312,1440000,1440
145,869.3469848632812,1450000,1450
146,864.16259765625,1460000,1460
147,874.1447143554688,1470000,1470
148,871.9397583007812,1480000,1480
149,874.8250122070312,1490000,1490
150,878.8701171875,1500000,1500
151,858.2579345703125,1510000,1510
152,782.0533447265625,1520000,1520
153,861.2601318359375,1530000,1530
154,871.3624877929688,1540000,1540
155,875.5739135742188,1550000,1550
156,863.6441650390625,1560000,1560
157,861.0076904296875,1570000,1570
158,865.2205200195312,1580000,1580
159,870.8528442382812,1590000,1590
160,856.1309814453125,1600000,1600
161,851.2897338867188,1610000,1610
162,864.6911010742188,1620000,1620
163,875.2625732421875,1630000,1630
164,851.85302734375,1640000,1640
165,878.83740234375,1650000,1650
166,868.81640625,1660000,1660
167,869.3548583984375,1670000,1670
168,847.6549072265625,1680000,1680
169,852.9700317382812,1690000,1690
170,881.859375,1700000,1700
171,810.0823974609375,1710000,1710
172,874.87158203125,1720000,1720
173,868.5110473632812,1730000,1730
174,868.7747802734375,1740000,1740
175,871.8551635742188,1750000,1750
176,868.0341796875,1760000,1760
177,866.8294677734375,1770000,1770
178,874.1691284179688,1780000,1780
179,876.2262573242188,1790000,1790
180,877.5626220703125,1800000,1800
181,794.4893798828125,1810000,1810
182,858.32666015625,1820000,1820
183,861.1370239257812,1830000,1830
184,854.9158325195312,1840000,1840
185,870.3997802734375,1850000,1850
186,816.59521484375,1860000,1860
187,876.9508056640625,1870000,1870
188,874.2506713867188,1880000,1880
189,870.7889404296875,1890000,1890
190,839.9176635742188,1900000,1900
191,866.1710205078125,1910000,1910
192,771.0864868164062,1920000,1920
193,859.2517700195312,1930000,1930
194,868.3204345703125,1940000,1940
195,793.6712036132812,1950000,1950
196,583.8360595703125,1960000,1960
197,887.5982666015625,1970000,1970
198,849.1715087890625,1980000,1980
199,862.2369995117188,1990000,1990
200,768.1135864257812,2000000,2000
