,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
96,876.2000122070312,960000,960
97,982.2999877929688,970000,970
98,984.9000244140625,980000,980
99,837.4000244140625,990000,990
100,883.5999755859375,1000000,1000
101,983.4000244140625,1010000,1010
102,987.0999755859375,1020000,1020
103,983.7000122070312,1030000,1030
104,989.5,1040000,1040
105,980.7999877929688,1050000,1050
106,980.5,1060000,1060
107,980.4000244140625,1070000,1070
108,980.2999877929688,1080000,1080
109,977.4000244140625,1090000,1090
110,979.9000244140625,1100000,1100
111,981.5999755859375,1110000,1110
112,987.4000244140625,1120000,1120
113,984.5999755859375,1130000,1130
114,979.7000122070312,1140000,1140
115,942.0999755859375,1150000,1150
116,986.2999877929688,1160000,1160
117,978.0999755859375,1170000,1170
118,987.9000244140625,1180000,1180
119,989.0999755859375,1190000,1190
120,982.4000244140625,1200000,1200
121,987.9000244140625,1210000,1210
122,984.4000244140625,1220000,1220
123,983.5999755859375,1230000,1230
124,985.5,1240000,1240
125,981.2999877929688,1250000,1250
126,983.0,1260000,1260
127,982.7000122070312,1270000,1270
128,966.5999755859375,1280000,1280
129,978.7000122070312,1290000,1290
130,921.5,1300000,1300
131,980.5,1310000,1310
132,981.0999755859375,1320000,1320
133,985.2000122070312,1330000,1330
134,978.0999755859375,1340000,1340
135,770.5,1350000,1350
136,991.5,1360000,1360
137,984.2999877929688,1370000,1370
138,883.9000244140625,1380000,1380
139,914.9000244140625,1390000,1390
140,980.9000244140625,1400000,1400
141,914.2999877929688,1410000,1410
142,973.9000244140625,1420000,1420
143,976.7999877929688,1430000,1430
144,985.0999755859375,1440000,1440
145,63.79999923706055,1450000,1450
146,960.0,1460000,1460
147,983.0999755859375,1470000,1470
148,984.4000244140625,1480000,1480
149,982.7999877929688,1490000,1490
150,981.7000122070312,1500000,1500
151,984.5,1510000,1510
152,983.5999755859375,1520000,1520
153,914.0999755859375,1530000,1530
154,970.9000244140625,1540000,1540
155,983.4000244140625,1550000,1550
156,973.2999877929688,1560000,1560
157,968.9000244140625,1570000,1570
158,982.0999755859375,1580000,1580
159,881.0999755859375,1590000,1590
160,989.0,1600000,1600
161,962.5999755859375,1610000,1610
162,47.20000076293945,1620000,1620
163,884.7999877929688,1630000,1630
164,972.0999755859375,1640000,1640
165,982.9000244140625,1650000,1650
166,984.4000244140625,1660000,1660
167,987.4000244140625,1670000,1670
168,985.5,1680000,1680
169,982.0999755859375,1690000,1690
170,985.5999755859375,1700000,1700
171,880.7999877929688,1710000,1710
172,980.2999877929688,1720000,1720
173,980.0999755859375,1730000,1730
174,984.4000244140625,1740000,1740
175,985.2000122070312,1750000,1750
176,984.5,1760000,1760
177,983.2999877929688,1770000,1770
178,978.9000244140625,1780000,1780
179,973.0999755859375,1790000,1790
180,980.4000244140625,1800000,1800
181,984.7999877929688,1810000,1810
182,985.0999755859375,1820000,1820
183,925.2999877929688,1830000,1830
184,988.4000244140625,1840000,1840
185,986.7000122070312,1850000,1850
186,986.0,1860000,1860
187,981.7000122070312,1870000,1870
188,976.7000122070312,1880000,1880
189,985.9000244140625,1890000,1890
190,984.0,1900000,1900
191,929.5,1910000,1910
192,901.2000122070312,1920000,1920
193,987.7999877929688,1930000,1930
194,981.5,1940000,1940
195,921.0999755859375,1950000,1950
196,983.2000122070312,1960000,1960
197,985.2000122070312,1970000,1970
198,986.2000122070312,1980000,1980
199,240.1999969482422,1990000,1990
200,965.9000244140625,2000000,2000
