,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
112,981.9000244140625,1120000,1120
113,984.2000122070312,1130000,1130
114,985.7999877929688,1140000,1140
115,989.0999755859375,1150000,1150
116,980.2000122070312,1160000,1160
117,691.2999877929688,1170000,1170
118,983.0999755859375,1180000,1180
119,978.9000244140625,1190000,1190
120,982.2000122070312,1200000,1200
121,982.2000122070312,1210000,1210
122,985.2000122070312,1220000,1220
123,311.79998779296875,1230000,1230
124,988.0999755859375,1240000,1240
125,977.0999755859375,1250000,1250
126,972.7000122070312,1260000,1260
127,984.5999755859375,1270000,1270
128,988.0999755859375,1280000,1280
129,464.0,1290000,1290
130,986.7999877929688,1300000,1300
131,975.5999755859375,1310000,1310
132,982.7999877929688,1320000,1320
133,977.0999755859375,1330000,1330
134,986.9000244140625,1340000,1340
135,988.9000244140625,1350000,1350
136,986.2999877929688,1360000,1360
137,974.2999877929688,1370000,1370
138,984.0999755859375,1380000,1380
139,985.0999755859375,1390000,1390
140,826.7000122070312,1400000,1400
141,887.5,1410000,1410
142,975.4000244140625,1420000,1420
143,981.7999877929688,1430000,1430
144,986.9000244140625,1440000,1440
145,985.2000122070312,1450000,1450
146,835.4000244140625,1460000,1460
147,783.5,1470000,1470
148,871.5,1480000,1480
149,988.4000244140625,1490000,1490
150,899.0,1500000,1500
151,980.7999877929688,1510000,1510
152,979.2999877929688,1520000,1520
153,965.9000244140625,1530000,1530
154,885.2999877929688,1540000,1540
155,988.2999877929688,1550000,1550
156,983.2000122070312,1560000,1560
157,975.4000244140625,1570000,1570
158,982.7000122070312,1580000,1580
159,978.2000122070312,1590000,1590
160,981.2999877929688,1600000,1600
161,979.0999755859375,1610000,1610
162,955.2999877929688,1620000,1620
163,885.4000244140625,1630000,1630
164,949.5999755859375,1640000,1640
165,982.4000244140625,1650000,1650
166,980.0,1660000,1660
167,985.5999755859375,1670000,1670
168,964.0,1680000,1680
169,862.5,1690000,1690
170,981.7000122070312,1700000,1700
171,980.5,1710000,1710
172,975.2999877929688,1720000,1720
173,884.5999755859375,1730000,1730
174,968.0999755859375,1740000,1740
175,985.5999755859375,1750000,1750
176,982.0,1760000,1760
177,987.5999755859375,1770000,1770
178,980.0999755859375,1780000,1780
179,984.2000122070312,1790000,1790
180,980.4000244140625,1800000,1800
181,976.5,1810000,1810
182,984.5,1820000,1820
183,968.0,1830000,1830
184,983.7999877929688,1840000,1840
185,982.9000244140625,1850000,1850
186,973.2000122070312,1860000,1860
187,980.5999755859375,1870000,1870
188,985.0999755859375,1880000,1880
189,975.5,1890000,1890
190,984.0999755859375,1900000,1900
191,986.7000122070312,1910000,1910
192,978.7999877929688,1920000,1920
193,977.9000244140625,1930000,1930
194,984.2999877929688,1940000,1940
195,988.5999755859375,1950000,1950
196,981.7000122070312,1960000,1960
197,984.0,1970000,1970
198,629.9000244140625,1980000,1980
199,980.9000244140625,1990000,1990
200,984.7000122070312,2000000,2000
