,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
128,958.7000122070312,1280000,1280
129,967.2000122070312,1290000,1290
130,969.0,1300000,1300
131,972.2999877929688,1310000,1310
132,971.0,1320000,1320
133,968.2999877929688,1330000,1330
134,966.2000122070312,1340000,1340
135,400.8999938964844,1350000,1350
136,866.9000244140625,1360000,1360
137,93.69999694824219,1370000,1370
138,926.5999755859375,1380000,1380
139,99.30000305175781,1390000,1390
140,952.2000122070312,1400000,1400
141,960.5,1410000,1410
142,972.0999755859375,1420000,1420
143,966.7000122070312,1430000,1430
144,968.7999877929688,1440000,1440
145,973.5,1450000,1450
146,973.7999877929688,1460000,1460
147,977.7000122070312,1470000,1470
148,971.7000122070312,1480000,1480
149,978.2000122070312,1490000,1490
150,970.2999877929688,1500000,1500
151,971.5,1510000,1510
152,978.4000244140625,1520000,1520
153,967.5999755859375,1530000,1530
154,966.0999755859375,1540000,1540
155,973.5999755859375,1550000,1550
156,983.9000244140625,1560000,1560
157,972.4000244140625,1570000,1570
158,970.2999877929688,1580000,1580
159,971.0999755859375,1590000,1590
160,974.7999877929688,1600000,1600
161,970.7999877929688,1610000,1610
162,982.2999877929688,1620000,1620
163,971.0999755859375,1630000,1630
164,979.2000122070312,1640000,1640
165,974.5,1650000,1650
166,966.0,1660000,1660
167,952.7999877929688,1670000,1670
168,968.5999755859375,1680000,1680
169,949.9000244140625,1690000,1690
170,968.2999877929688,1700000,1700
171,968.7000122070312,1710000,1710
172,964.2000122070312,1720000,1720
173,962.7999877929688,1730000,1730
174,966.2000122070312,1740000,1740
175,296.79998779296875,1750000,1750
176,839.7999877929688,1760000,1760
177,879.4000244140625,1770000,1770
178,962.5,1780000,1780
179,981.7000122070312,1790000,1790
180,977.5999755859375,1800000,1800
181,975.7999877929688,1810000,1810
182,965.7000122070312,1820000,1820
183,978.5,1830000,1830
184,966.9000244140625,1840000,1840
185,977.2999877929688,1850000,1850
186,966.0,1860000,1860
187,972.5999755859375,1870000,1870
188,975.2000122070312,1880000,1880
189,963.5,1890000,1890
190,963.5999755859375,1900000,1900
191,975.5999755859375,1910000,1910
192,966.0999755859375,1920000,1920
193,974.0,1930000,1930
194,973.5999755859375,1940000,1940
195,970.7999877929688,1950000,1950
196,392.1000061035156,1960000,1960
197,966.5999755859375,1970000,1970
198,984.2000122070312,1980000,1980
199,980.0,1990000,1990
200,970.5,2000000,2000
