,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
35,reacher,easy,4.0,0.004,1,734.7000122070312,350000,350.0
36,reacher,easy,4.0,0.004,1,599.0999755859375,360000,360.0
37,reacher,easy,4.0,0.004,1,763.2999877929688,370000,370.0
38,reacher,easy,4.0,0.004,1,666.4000244140625,380000,380.0
39,reacher,easy,4.0,0.004,1,584.0,390000,390.0
40,reacher,easy,4.0,0.004,1,927.5,400000,400.0
41,reacher,easy,4.0,0.004,1,855.2999877929688,410000,410.0
42,reacher,easy,4.0,0.004,1,767.7000122070312,420000,420.0
43,reacher,easy,4.0,0.004,1,975.5,430000,430.0
44,reacher,easy,4.0,0.004,1,937.5999755859375,440000,440.0
45,reacher,easy,4.0,0.004,1,860.0999755859375,450000,450.0
46,reacher,easy,4.0,0.004,1,856.7999877929688,460000,460.0
47,reacher,easy,4.0,0.004,1,725.0,470000,470.0
48,reacher,easy,4.0,0.004,1,817.2999877929688,480000,480.0
49,reacher,easy,4.0,0.004,1,963.4000244140625,490000,490.0
50,reacher,easy,4.0,0.004,1,847.5999755859375,500000,500.0
51,reacher,easy,4.0,0.004,1,949.7999877929688,510000,510.0
52,reacher,easy,4.0,0.004,1,786.4000244140625,520000,520.0
53,reacher,easy,4.0,0.004,1,956.2999877929688,530000,530.0
54,reacher,easy,4.0,0.004,1,910.4000244140625,540000,540.0
55,reacher,easy,4.0,0.004,1,954.7999877929688,550000,550.0
56,reacher,easy,4.0,0.004,1,767.2999877929688,560000,560.0
57,reacher,easy,4.0,0.004,1,948.7999877929688,570000,570.0
58,reacher,easy,4.0,0.004,1,962.7000122070312,580000,580.0
59,reacher,easy,4.0,0.004,1,970.2999877929688,590000,590.0
60,reacher,easy,4.0,0.004,1,864.0999755859375,600000,600.0
61,reacher,easy,4.0,0.004,1,865.0,610000,610.0
62,reacher,easy,4.0,0.004,1,946.7000122070312,620000,620.0
63,reacher,easy,4.0,0.004,1,916.5999755859375,630000,630.0
64,reacher,easy,4.0,0.004,1,859.5,640000,640.0
65,reacher,easy,4.0,0.004,1,961.2000122070312,650000,650.0
66,reacher,easy,4.0,0.004,1,952.2000122070312,660000,660.0
67,reacher,easy,4.0,0.004,1,844.0,670000,670.0
68,reacher,easy,4.0,0.004,1,679.5,680000,680.0
69,reacher,easy,4.0,0.004,1,908.0999755859375,690000,690.0
70,reacher,easy,4.0,0.004,1,963.0,700000,700.0
71,reacher,easy,4.0,0.004,1,931.9000244140625,710000,710.0
72,reacher,easy,4.0,0.004,1,959.0,720000,720.0
73,reacher,easy,4.0,0.004,1,776.0,730000,730.0
74,reacher,easy,4.0,0.004,1,944.4000244140625,740000,740.0
75,reacher,easy,4.0,0.004,1,771.2999877929688,750000,750.0
76,reacher,easy,4.0,0.004,1,855.2000122070312,760000,760.0
77,reacher,easy,4.0,0.004,1,963.5,770000,770.0
78,reacher,easy,4.0,0.004,1,861.0,780000,780.0
79,reacher,easy,4.0,0.004,1,880.7999877929688,790000,790.0
80,reacher,easy,4.0,0.004,1,689.7999877929688,800000,800.0
81,reacher,easy,4.0,0.004,1,787.5999755859375,810000,810.0
82,reacher,easy,4.0,0.004,1,775.5999755859375,820000,820.0
83,reacher,easy,4.0,0.004,1,865.0999755859375,830000,830.0
84,reacher,easy,4.0,0.004,1,862.4000244140625,840000,840.0
85,reacher,easy,4.0,0.004,1,827.5,850000,850.0
86,reacher,easy,4.0,0.004,1,814.9000244140625,860000,860.0
87,reacher,easy,4.0,0.004,1,781.9000244140625,870000,870.0
88,reacher,easy,4.0,0.004,1,764.7999877929688,880000,880.0
89,reacher,easy,4.0,0.004,1,961.9000244140625,890000,890.0
90,reacher,easy,4.0,0.004,1,955.2999877929688,900000,900.0
91,reacher,easy,4.0,0.004,1,867.0999755859375,910000,910.0
92,reacher,easy,4.0,0.004,1,811.2000122070312,920000,920.0
93,reacher,easy,4.0,0.004,1,949.0,930000,930.0
94,reacher,easy,4.0,0.004,1,958.2999877929688,940000,940.0
95,reacher,easy,4.0,0.004,1,954.7999877929688,950000,950.0
96,reacher,easy,4.0,0.004,1,771.9000244140625,960000,960.0
97,reacher,easy,4.0,0.004,1,960.7000122070312,970000,970.0
98,reacher,easy,4.0,0.004,1,856.2000122070312,980000,980.0
