,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
76,cartpole,swingup,4.0,0.004,0,760.2058715820312,760000,760.0
77,cartpole,swingup,4.0,0.004,0,777.5028076171875,770000,770.0
78,cartpole,swingup,4.0,0.004,0,772.661865234375,780000,780.0
79,cartpole,swingup,4.0,0.004,0,720.937255859375,790000,790.0
80,cartpole,swingup,4.0,0.004,0,723.4246826171875,800000,800.0
81,cartpole,swingup,4.0,0.004,0,716.6043701171875,810000,810.0
82,cartpole,swingup,4.0,0.004,0,718.4713134765625,820000,820.0
83,cartpole,swingup,4.0,0.004,0,785.366943359375,830000,830.0
84,cartpole,swingup,4.0,0.004,0,793.8861083984375,840000,840.0
85,cartpole,swingup,4.0,0.004,0,796.0485229492188,850000,850.0
86,cartpole,swingup,4.0,0.004,0,778.0753173828125,860000,860.0
87,cartpole,swingup,4.0,0.004,0,792.8750610351562,870000,870.0
88,cartpole,swingup,4.0,0.004,0,771.3194580078125,880000,880.0
89,cartpole,swingup,4.0,0.004,0,740.0245971679688,890000,890.0
90,cartpole,swingup,4.0,0.004,0,791.7332763671875,900000,900.0
91,cartpole,swingup,4.0,0.004,0,792.884765625,910000,910.0
92,cartpole,swingup,4.0,0.004,0,692.1465454101562,920000,920.0
93,cartpole,swingup,4.0,0.004,0,784.5166015625,930000,930.0
94,cartpole,swingup,4.0,0.004,0,793.2265625,940000,940.0
95,cartpole,swingup,4.0,0.004,0,776.2778930664062,950000,950.0
96,cartpole,swingup,4.0,0.004,0,786.4964599609375,960000,960.0
97,cartpole,swingup,4.0,0.004,0,792.1356811523438,970000,970.0
98,cartpole,swingup,4.0,0.004,0,757.5809936523438,980000,980.0
99,cartpole,swingup,4.0,0.004,0,786.583251953125,990000,990.0
100,cartpole,swingup,4.0,0.004,0,775.8953857421875,1000000,1000.0
101,cartpole,swingup,4.0,0.004,0,783.6580200195312,1010000,1010.0
102,cartpole,swingup,4.0,0.004,0,783.9732666015625,1020000,1020.0
103,cartpole,swingup,4.0,0.004,0,793.306396484375,1030000,1030.0
104,cartpole,swingup,4.0,0.004,0,778.94921875,1040000,1040.0
105,cartpole,swingup,4.0,0.004,0,790.60595703125,1050000,1050.0
106,cartpole,swingup,4.0,0.004,0,752.2139282226562,1060000,1060.0
107,cartpole,swingup,4.0,0.004,0,786.5424194335938,1070000,1070.0
108,cartpole,swingup,4.0,0.004,0,795.2144775390625,1080000,1080.0
109,cartpole,swingup,4.0,0.004,0,791.4149169921875,1090000,1090.0
110,cartpole,swingup,4.0,0.004,0,791.341064453125,1100000,1100.0
111,cartpole,swingup,4.0,0.004,0,792.8173828125,1110000,1110.0
112,cartpole,swingup,4.0,0.004,0,787.3304443359375,1120000,1120.0
113,cartpole,swingup,4.0,0.004,0,788.8787841796875,1130000,1130.0
114,cartpole,swingup,4.0,0.004,0,793.5619506835938,1140000,1140.0
115,cartpole,swingup,4.0,0.004,0,795.5125732421875,1150000,1150.0
116,cartpole,swingup,4.0,0.004,0,777.10791015625,1160000,1160.0
117,cartpole,swingup,4.0,0.004,0,795.7366943359375,1170000,1170.0
118,cartpole,swingup,4.0,0.004,0,796.4166259765625,1180000,1180.0
119,cartpole,swingup,4.0,0.004,0,792.4830932617188,1190000,1190.0
120,cartpole,swingup,4.0,0.004,0,772.3610229492188,1200000,1200.0
121,cartpole,swingup,4.0,0.004,0,796.497802734375,1210000,1210.0
122,cartpole,swingup,4.0,0.004,0,798.2316284179688,1220000,1220.0
123,cartpole,swingup,4.0,0.004,0,800.6582641601562,1230000,1230.0
124,cartpole,swingup,4.0,0.004,0,800.2672119140625,1240000,1240.0
125,cartpole,swingup,4.0,0.004,0,789.5492553710938,1250000,1250.0
