,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
177,finger,spin,1.0,0.004,0,985.7000122070312,1770000,1770.0
178,finger,spin,1.0,0.004,0,987.9000244140625,1780000,1780.0
179,finger,spin,1.0,0.004,0,990.5,1790000,1790.0
180,finger,spin,1.0,0.004,0,984.0999755859375,1800000,1800.0
181,finger,spin,1.0,0.004,0,988.0999755859375,1810000,1810.0
182,finger,spin,1.0,0.004,0,986.0,1820000,1820.0
183,finger,spin,1.0,0.004,0,986.4000244140625,1830000,1830.0
184,finger,spin,1.0,0.004,0,986.5999755859375,1840000,1840.0
185,finger,spin,1.0,0.004,0,986.7999877929688,1850000,1850.0
186,finger,spin,1.0,0.004,0,988.7999877929688,1860000,1860.0
187,finger,spin,1.0,0.004,0,988.0999755859375,1870000,1870.0
188,finger,spin,1.0,0.004,0,985.9000244140625,1880000,1880.0
189,finger,spin,1.0,0.004,0,991.0,1890000,1890.0
190,finger,spin,1.0,0.004,0,986.7000122070312,1900000,1900.0
191,finger,spin,1.0,0.004,0,987.5,1910000,1910.0
192,finger,spin,1.0,0.004,0,987.2000122070312,1920000,1920.0
193,finger,spin,1.0,0.004,0,987.0,1930000,1930.0
194,finger,spin,1.0,0.004,0,977.0999755859375,1940000,1940.0
195,finger,spin,1.0,0.004,0,987.5,1950000,1950.0
196,finger,spin,1.0,0.004,0,987.4000244140625,1960000,1960.0
197,finger,spin,1.0,0.004,0,983.5999755859375,1970000,1970.0
198,finger,spin,1.0,0.004,0,981.0,1980000,1980.0
199,finger,spin,1.0,0.004,0,983.2999877929688,1990000,1990.0
200,finger,spin,1.0,0.004,0,982.4000244140625,2000000,2000.0
0,finger,spin,1.0,0.004,1,5.0,0,0.0
1,finger,spin,1.0,0.004,1,3.0999999046325684,10000,10.0
2,finger,spin,1.0,0.004,1,3.799999952316284,20000,20.0
3,finger,spin,1.0,0.004,1,481.1000061035156,30000,30.0
4,finger,spin,1.0,0.004,1,339.70001220703125,40000,40.0
5,finger,spin,1.0,0.004,1,584.4000244140625,50000,50.0
6,finger,spin,1.0,0.004,1,528.2000122070312,60000,60.0
7,finger,spin,1.0,0.004,1,649.2000122070312,70000,70.0
8,finger,spin,1.0,0.004,1,784.0,80000,80.0
9,finger,spin,1.0,0.004,1,836.7999877929688,90000,90.0
10,finger,spin,1.0,0.004,1,948.4000244140625,100000,100.0
11,finger,spin,1.0,0.004,1,968.0999755859375,110000,110.0
12,finger,spin,1.0,0.004,1,969.0999755859375,120000,120.0
13,finger,spin,1.0,0.004,1,973.4000244140625,130000,130.0
14,finger,spin,1.0,0.004,1,588.0,140000,140.0
15,finger,spin,1.0,0.004,1,980.0,150000,150.0
16,finger,spin,1.0,0.004,1,978.2000122070312,160000,160.0
17,finger,spin,1.0,0.004,1,988.5,170000,170.0
18,finger,spin,1.0,0.004,1,986.9000244140625,180000,180.0
19,finger,spin,1.0,0.004,1,985.9000244140625,190000,190.0
20,finger,spin,1.0,0.004,1,984.0999755859375,200000,200.0
21,finger,spin,1.0,0.004,1,985.0,210000,210.0
22,finger,spin,1.0,0.004,1,984.9000244140625,220000,220.0
23,finger,spin,1.0,0.004,1,884.0,230000,230.0
24,finger,spin,1.0,0.004,1,983.2999877929688,240000,240.0
25,finger,spin,1.0,0.004,1,984.2000122070312,250000,250.0
26,finger,spin,1.0,0.004,1,969.5999755859375,260000,260.0
27,finger,spin,1.0,0.004,1,886.7999877929688,270000,270.0
28,finger,spin,1.0,0.004,1,982.2999877929688,280000,280.0
29,finger,spin,1.0,0.004,1,890.5,290000,290.0
30,finger,spin,1.0,0.004,1,982.5999755859375,300000,300.0
31,finger,spin,1.0,0.004,1,984.9000244140625,310000,310.0
32,finger,spin,1.0,0.004,1,981.4000244140625,320000,320.0
33,finger,spin,1.0,0.004,1,980.7000122070312,330000,330.0
34,finger,spin,1.0,0.004,1,985.7000122070312,340000,340.0
35,finger,spin,1.0,0.004,1,885.5999755859375,350000,350.0
36,finger,spin,1.0,0.004,1,985.0999755859375,360000,360.0
37,finger,spin,1.0,0.004,1,983.4000244140625,370000,370.0
38,finger,spin,1.0,0.004,1,986.7999877929688,380000,380.0
39,finger,spin,1.0,0.004,1,984.7999877929688,390000,390.0
40,finger,spin,1.0,0.004,1,982.7000122070312,400000,400.0
41,finger,spin,1.0,0.004,1,980.2999877929688,410000,410.0
42,finger,spin,1.0,0.004,1,985.9000244140625,420000,420.0
43,finger,spin,1.0,0.004,1,981.2000122070312,430000,430.0
